run,device,device_name,sm,sm_count,cell,axis,points,voxel_m,pool_blocks,blocks,load_factor,batch,scratch_slots,arm,stage,p50_ms,p95_ms,p99_ms,min_ms,mean_ms,n,gpu_state
3,0,"NVIDIA GeForce RTX 5070 Ti",120,70,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A5-triton,update,0.470716,0.472920,0.473952,0.468712,0.470772,30,"2820, 13801, 53, 195.91"
3,1,"NVIDIA GeForce RTX 5060",120,30,base,baseline,320000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,allocate,0.053912,0.054676,0.054824,0.053368,0.053991,30,"2790, 13801, 52, 79.08"
3,1,"NVIDIA GeForce RTX 5060",120,30,base,baseline,320000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,update,0.457820,0.461516,0.461916,0.452448,0.458188,30,"2790, 13801, 52, 79.08"
3,1,"NVIDIA GeForce RTX 5060",120,30,base,baseline,320000,0.010000,16384,1160,0.035400,8,65536,A4-rust,allocate,0.063228,0.063964,0.064000,0.062580,0.063238,30,"2790, 13801, 52, 79.08"
3,1,"NVIDIA GeForce RTX 5060",120,30,base,baseline,320000,0.010000,16384,1160,0.035400,8,65536,A4-rust,update,0.477000,0.482220,0.483484,0.471716,0.476816,30,"2790, 13801, 52, 79.08"
3,1,"NVIDIA GeForce RTX 5060",120,30,base,baseline,320000,0.010000,16384,1160,0.035400,8,65536,A5-triton,allocate,0.967852,0.969608,0.969920,0.964780,0.967693,30,"2790, 13801, 52, 79.08"
3,1,"NVIDIA GeForce RTX 5060",120,30,base,baseline,320000,0.010000,16384,1160,0.035400,8,65536,A5-triton,update,0.560960,0.563968,0.564232,0.558400,0.561006,30,"2790, 13801, 52, 79.08"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A3-cuda,allocate,0.008332,0.008996,0.009112,0.008116,0.008400,30,"2790, 13801, 49, 65.15"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A3-cuda,update,0.063968,0.064820,0.065064,0.063064,0.063918,30,"2790, 13801, 49, 65.15"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A4-rust,allocate,0.018692,0.018956,0.019112,0.017860,0.018628,30,"2790, 13801, 49, 65.15"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A4-rust,update,0.064056,0.064664,0.065020,0.062732,0.063962,30,"2790, 13801, 49, 65.15"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A5-triton,allocate,0.095008,0.095524,0.095620,0.094580,0.095022,30,"2790, 13801, 49, 65.15"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-20k,points,20000,0.010000,16384,1104,0.033691,8,65536,A5-triton,update,0.099896,0.100628,0.100748,0.098936,0.099883,30,"2790, 13801, 49, 65.15"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,allocate,0.019100,0.019364,0.019660,0.018740,0.019091,30,"2790, 13801, 50, 65.66"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,update,0.131556,0.132988,0.132988,0.130804,0.131659,30,"2790, 13801, 50, 65.66"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A4-rust,allocate,0.025264,0.025628,0.025892,0.024772,0.025210,30,"2790, 13801, 50, 65.66"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A4-rust,update,0.141352,0.143144,0.143336,0.139280,0.141271,30,"2790, 13801, 50, 65.66"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A5-triton,allocate,0.308320,0.317604,0.320756,0.301960,0.309021,30,"2790, 13801, 50, 65.66"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-80k,points,80000,0.010000,16384,1160,0.035400,8,65536,A5-triton,update,0.190656,0.192064,0.192288,0.188880,0.190566,30,"2790, 13801, 50, 65.66"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,allocate,0.102320,0.103464,0.103544,0.101480,0.102380,30,"2782, 13801, 54, 84.28"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,update,0.965240,0.969480,0.971596,0.960484,0.965237,30,"2782, 13801, 54, 84.28"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A4-rust,allocate,0.116392,0.117964,0.118040,0.115728,0.116541,30,"2782, 13801, 54, 84.28"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A4-rust,update,0.984744,0.989624,0.991088,0.975980,0.984323,30,"2782, 13801, 54, 84.28"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A5-triton,allocate,2.153408,2.155636,2.156668,2.150616,2.153535,30,"2782, 13801, 54, 84.28"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-720k,points,720000,0.010000,16384,1160,0.035400,8,65536,A5-triton,update,1.146412,1.149808,1.149868,1.141568,1.146576,30,"2782, 13801, 54, 84.28"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,allocate,0.168016,0.169524,0.170548,0.167080,0.168140,30,"2782, 13801, 55, 88.64"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A3-cuda,update,1.542904,1.552156,1.552368,1.535168,1.543564,30,"2782, 13801, 55, 88.64"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A4-rust,allocate,0.186592,0.187868,0.188136,0.184604,0.186370,30,"2782, 13801, 55, 88.64"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A4-rust,update,1.548940,1.559468,1.559684,1.543564,1.549691,30,"2782, 13801, 55, 88.64"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A5-triton,allocate,3.853372,3.857524,3.858176,3.843032,3.853263,30,"2782, 13801, 55, 88.64"
3,1,"NVIDIA GeForce RTX 5060",120,30,pts-1280k,points,1280000,0.010000,16384,1160,0.035400,8,65536,A5-triton,update,1.856436,1.861056,1.861120,1.852892,1.856648,30,"2782, 13801, 55, 88.64"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A3-cuda,allocate,0.044812,0.045248,0.045440,0.043760,0.044691,30,"2782, 13801, 54, 77.56"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A3-cuda,update,0.413808,0.418724,0.421276,0.409184,0.413644,30,"2782, 13801, 54, 77.56"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A4-rust,allocate,0.057608,0.058432,0.058548,0.056696,0.057672,30,"2782, 13801, 54, 77.56"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A4-rust,update,0.440480,0.444844,0.446728,0.433540,0.440330,30,"2782, 13801, 54, 77.56"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A5-triton,allocate,0.969360,0.970448,0.970584,0.966360,0.969019,30,"2782, 13801, 54, 77.56"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-0.25,extent,320000,0.010000,16384,280,0.008545,8,65536,A5-triton,update,0.508352,0.509856,0.511176,0.505036,0.508193,30,"2782, 13801, 54, 77.56"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A3-cuda,allocate,0.061828,0.062184,0.062608,0.061056,0.061785,30,"2790, 13801, 52, 73.58"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A3-cuda,update,0.523252,0.525924,0.526172,0.521168,0.523481,30,"2790, 13801, 52, 73.58"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A4-rust,allocate,0.069316,0.069936,0.070172,0.068872,0.069347,30,"2790, 13801, 52, 73.58"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A4-rust,update,0.533000,0.535332,0.535352,0.530988,0.533091,30,"2790, 13801, 52, 73.58"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A5-triton,allocate,0.969120,0.971668,0.971924,0.966340,0.969072,30,"2790, 13801, 52, 73.58"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-1.0,extent,320000,0.010000,65536,4752,0.036255,8,65536,A5-triton,update,0.652876,0.655936,0.655940,0.649760,0.652648,30,"2790, 13801, 52, 73.58"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-2.0,extent,320000,0.010000,131072,18160,0.069275,4,65536,A3-cuda,allocate,0.087792,0.088952,0.088976,0.086632,0.087844,30,"2790, 13801, 52, 70.81"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-2.0,extent,320000,0.010000,131072,18160,0.069275,4,65536,A3-cuda,update,1.181416,1.184944,1.185208,1.172472,1.180537,30,"2790, 13801, 52, 70.81"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-2.0,extent,320000,0.010000,131072,18160,0.069275,4,65536,A4-rust,allocate,0.089520,0.090312,0.090592,0.088680,0.089517,30,"2790, 13801, 52, 70.81"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-2.0,extent,320000,0.010000,131072,18160,0.069275,4,65536,A4-rust,update,1.156640,1.161184,1.162696,1.152096,1.156724,30,"2790, 13801, 52, 70.81"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-2.0,extent,320000,0.010000,131072,18160,0.069275,4,65536,A5-triton,allocate,0.984176,0.986728,0.987224,0.979912,0.984038,30,"2790, 13801, 52, 70.81"
3,1,"NVIDIA GeForce RTX 5060",120,30,r-2.0,extent,320000,0.010000,131072,18160,0.069275,4,65536,A5-triton,update,1.700696,1.705328,1.706872,1.696144,1.700383,30,"2790, 13801, 52, 70.81"
3,1,"NVIDIA GeForce RTX 5060",120,30,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A3-cuda,allocate,0.050956,0.051324,0.051340,0.050012,0.050671,30,"2782, 13801, 54, 72.26"
3,1,"NVIDIA GeForce RTX 5060",120,30,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A3-cuda,update,0.459852,0.463432,0.463768,0.456948,0.460022,30,"2782, 13801, 54, 72.26"
3,1,"NVIDIA GeForce RTX 5060",120,30,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A4-rust,allocate,0.059364,0.059932,0.060104,0.058864,0.059413,30,"2782, 13801, 54, 72.26"
3,1,"NVIDIA GeForce RTX 5060",120,30,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A4-rust,update,0.478088,0.480188,0.481172,0.473224,0.477767,30,"2782, 13801, 54, 72.26"
3,1,"NVIDIA GeForce RTX 5060",120,30,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A5-triton,allocate,0.965056,0.966164,0.966356,0.963688,0.965169,30,"2782, 13801, 54, 72.26"
3,1,"NVIDIA GeForce RTX 5060",120,30,lf-sparse,loadfactor,320000,0.010000,18560,1160,0.017700,8,65536,A5-triton,update,0.564000,0.565592,0.566416,0.559412,0.563608,30,"2782, 13801, 54, 72.26"
3,1,"NVIDIA GeForce RTX 5060",120,30,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A3-cuda,allocate,0.053200,0.053964,0.054144,0.052932,0.053293,30,"2782, 13801, 54, 77.50"
3,1,"NVIDIA GeForce RTX 5060",120,30,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A3-cuda,update,0.620240,0.624076,0.624260,0.616556,0.620338,30,"2782, 13801, 54, 77.50"
3,1,"NVIDIA GeForce RTX 5060",120,30,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A4-rust,allocate,0.058632,0.059176,0.059312,0.057992,0.058649,30,"2782, 13801, 54, 77.50"
3,1,"NVIDIA GeForce RTX 5060",120,30,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A4-rust,update,0.627980,0.630824,0.632052,0.625444,0.627671,30,"2782, 13801, 54, 77.50"
3,1,"NVIDIA GeForce RTX 5060",120,30,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A5-triton,allocate,0.965620,0.967264,0.967400,0.962808,0.965631,30,"2782, 13801, 54, 77.50"
3,1,"NVIDIA GeForce RTX 5060",120,30,plane-320k,shape,320356,0.010000,16384,1060,0.032349,8,65536,A5-triton,update,0.700184,0.703492,0.704544,0.695336,0.700144,30,"2782, 13801, 54, 77.50"
3,1,"NVIDIA GeForce RTX 5060",120,30,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A3-cuda,allocate,0.071072,0.071740,0.071752,0.070660,0.071089,30,"2782, 13801, 54, 76.58"
3,1,"NVIDIA GeForce RTX 5060",120,30,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A3-cuda,update,0.833356,0.835860,0.836468,0.831736,0.833702,30,"2782, 13801, 54, 76.58"
3,1,"NVIDIA GeForce RTX 5060",120,30,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A4-rust,allocate,0.080720,0.081100,0.081180,0.080376,0.080751,30,"2782, 13801, 54, 76.58"
3,1,"NVIDIA GeForce RTX 5060",120,30,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A4-rust,update,0.834980,0.836752,0.837500,0.832144,0.834949,30,"2782, 13801, 54, 76.58"
3,1,"NVIDIA GeForce RTX 5060",120,30,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A5-triton,allocate,1.226652,1.228376,1.228476,1.224452,1.226566,30,"2782, 13801, 54, 76.58"
3,1,"NVIDIA GeForce RTX 5060",120,30,tartan-cold,real,407444,0.010000,65536,10245,0.078163,8,65536,A5-triton,update,1.108808,1.110888,1.112136,1.105444,1.108688,30,"2782, 13801, 54, 76.58"
3,1,"NVIDIA GeForce RTX 5060",120,30,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A3-cuda,allocate,0.051528,0.051872,0.052180,0.051264,0.051527,30,"2782, 13801, 58, 93.95"
3,1,"NVIDIA GeForce RTX 5060",120,30,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A3-cuda,update,0.711544,0.714568,0.714708,0.707176,0.711244,30,"2782, 13801, 58, 93.95"
3,1,"NVIDIA GeForce RTX 5060",120,30,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A4-rust,allocate,0.057892,0.058096,0.058160,0.057656,0.057911,30,"2782, 13801, 58, 93.95"
3,1,"NVIDIA GeForce RTX 5060",120,30,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A4-rust,update,0.710124,0.711668,0.712200,0.705836,0.709852,30,"2782, 13801, 58, 93.95"
3,1,"NVIDIA GeForce RTX 5060",120,30,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A5-triton,allocate,1.223212,1.225244,1.225480,1.220556,1.222946,30,"2782, 13801, 58, 93.95"
3,1,"NVIDIA GeForce RTX 5060",120,30,tartan-warm,real,407444,0.010000,65536,14332,0.109344,8,65536,A5-triton,update,1.006488,1.010324,1.010620,1.003692,1.006426,30,"2782, 13801, 58, 93.95"
